,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
612,58488,-37.81220627,145.1817322,10 Sunnyside Avenue,7150000,house,2008,3,2,2,not available,SC_088,0.8148060490510495,19900,1.1084121475188597,0,1,hospital_070,1.0944584263087174,S_202,1.3900753034056168
613,83687,-37.855976,145.000481,21 Fern Avenue,17500000,house,2016,2,1,0,not available,SC_066,1.1409876767048321,19957,0.7423770467854893,0,1,hospital_012,0.21109991626353994,S_115,0.9779556267804586
614,38569,-37.769721,145.039891,12 Kenilworth Parade,19000000,house,2015,4,2,0,not available,SC_001,0.2614186760455181,19933,0.4955239695288797,0,1,hospital_039,1.0691350838960163,S_219,0.2295988774878514
615,82156,-37.991945,145.241958,39 Tristania Street,2216000,house,2013,3,1,1,not available,SC_077,1.5757036191205411,19888,2.8363481789888874,0,1,hospital_119,2.155212030851775,S_195,2.1112349649672155
616,37653,-37.643573,145.045381,62 Severn Street,4130000,house,2014,3,1,2,not available,SC_062,3.649502300594312,20005,1.664759060901303,0,1,hospital_053,2.6975490172277987,S_083,2.6404161325693636
617,38350,-37.77795,145.023374,50 Langridge Street,13840000,house,2012,3,1,1,not available,SC_001,1.9681492470829396,19930,0.5851677407747433,0,1,hospital_029,1.2817238184599093,S_219,1.9421002216775174
618,1869,-37.805037,144.883495,17 Chirnside Street,13056000,house,2013,3,1,1,not available,SC_043,2.311755624792232,20023,0.3937331449018625,0,1,hospital_056,1.346357125693432,S_201,1.3630507453716771
619,37444,-37.649437,145.056936,44 Calendula Circuit,7320000,house,2010,3,1,2,not available,SC_062,2.5300050193043138,45795,0.8903682341866018,0,1,hospital_053,3.5724145359737753,S_096,1.536710540105542
620,66156,-37.770762,145.317561,29 Old Kent Road,5550000,house,2013,3,1,1,not available,SC_084,1.4397556989185853,19877,1.6218075975133999,0,1,hospital_113,3.4187326538509923,S_168,1.3066646121305405
621,53331,-37.827788,144.988597,443 Punt Road,23460000,house,2016,3,2,2,not available,SC_024,2.0127150238695375,19908,0.4357860668227471,0,1,hospital_146,1.186482431677887,S_076,2.1153905129666843
622,45135,-37.707832,145.088287,468 Greensborough Road,5080000,house,2015,5,3,0,not available,SC_017,5.612038564337624,19984,0.5269908348072224,0,1,hospital_075,1.5771987008415334,S_020,1.0945177277709457
623,76754,-37.917676,145.14425,3 Sarton Road,9792000,house,2011,3,1,0,not available,SC_073,3.8765342622747747,19915,2.2238560141976933,0,1,hospital_065,1.9819344810452253,S_148,2.1016045416233236
624,5257,-37.864958,144.837639,55 Civic Parade,12733000,house,2016,2,1,2,not available,SC_033,4.336504645398162,19927,0.4337472172055045,0,1,hospital_141,4.7472601012439775,S_128,0.7518758533593061
625,6276,-37.796199,144.82343,17 Moira Street,5720000,house,2010,3,1,2,not available,SC_102,1.7833108171515182,20021,1.1909631892747008,0,1,hospital_174,2.210105079585819,S_130,1.5357616047374871
626,10348,-37.79087,144.928049,29 McCracken Street,12019000,house,2012,2,1,1,not available,SC_011,1.410821089023345,20041,0.39029936882581673,0,1,hospital_114,0.46273911142583724,S_086,0.41125154813931775
627,83283,-37.885973,145.252033,7 The Ridge,8330000,house,2010,3,1,2,not available,SC_049,5.025805419034977,19868,3.826744805774604,0,1,hospital_002,3.6802471777095795,S_027,2.25151052305088
628,90602,-37.973707,145.059102,37 Latrobe Street,5200000,house,2013,3,1,0,not available,SC_003,2.6449051258602125,19866,0.8809764757681905,0,1,hospital_055,0.9324972237417407,S_011,0.9220024626399496
629,60739,-37.841916,145.187029,4 Sarah Court,10352000,house,2011,4,2,1,not available,SC_088,2.598736116520424,19899,2.6014316733671143,0,1,hospital_192,2.5065664053511902,S_066,2.096491532979227
630,62547,-37.835322,145.236023,13 Waterloo Street,6655000,house,2013,4,1,2,not available,SC_032,2.5910060079433275,19871,1.0816106920335302,0,1,hospital_179,1.740340387478783,S_040,2.678890100426506
631,79980,-38.00531,145.145042,25 Marriott Drive,13780000,house,2015,4,3,2,not available,SC_057,2.8496750676837688,19862,4.483105732435076,0,1,hospital_096,2.622619190648487,S_079,2.7638987741563277
632,92408,-37.984035,145.059144,7 Kelso Street,24820000,house,2016,3,2,1,not available,SC_003,2.992708859159078,19865,0.5809664766009072,0,1,hospital_133,0.7244164034989373,S_011,0.398618160250165
633,13693,-37.742203,144.894419,104a Market Street,6075000,house,2015,4,3,2,not available,SC_082,1.3420129909652296,20036,2.4000017876044555,0,1,hospital_184,0.9379843570315949,S_197,1.4354948333186972
634,11749,-37.714921,144.821642,2 OTWAY PLACE,4350000,house,2013,3,1,2,not available,SC_107,1.8635878779368569,20001,2.931072212492743,0,1,hospital_057,5.111534415228352,S_222,2.1598975299068273
635,37261,-37.639466,145.059085,3 Warne Grove,4268000,house,2015,3,2,2,not available,SC_062,2.696213075698143,45795,1.286426632247149,0,1,hospital_053,3.988852343890085,S_083,1.7051262464290813
636,95605,-37.9171,145.047438,3-5 Buckingham Avenue,3750000,house,2010,4,2,2,not available,SC_046,2.618261696527312,19939,0.9177961230243099,0,1,hospital_159,1.8034470206838977,S_107,0.5410609931185545
637,51380,-37.783091,145.130848,4 Robyn Street,17920000,house,2015,4,2,2,not available,SC_091,0.6167070595218077,20042,4.106436029224323,0,1,hospital_194,1.7525750281305494,S_188,0.7431686357512844
638,81605,-37.996223,145.233234,1 Kanooka Grove,5831000,house,2015,3,1,0,not available,SC_077,1.6563167992340573,19888,2.1767490090222035,0,1,hospital_119,1.7584555435570501,S_184,1.7809777741316069
639,25603,-37.571685,144.922033,16 Wisteria Avenue,2952000,house,2013,4,2,2,not available,SC_005,0.35037348105801314,40221,3.844040361397012,0,1,hospital_104,8.796541011289065,S_178,2.6990581832084524
640,25988,-37.584733,144.939151,22 Flagstaff Loop,4900000,house,2011,3,2,2,not available,SC_110,1.4970307993687078,40221,1.9369661675655518,0,1,hospital_104,7.526428639415832,S_178,1.1272047551695923
641,62563,-37.836342,145.245876,14 Possum Lane,4995000,house,2010,5,2,2,not available,SC_032,3.024122627252307,19871,0.9002859720864236,0,1,hospital_179,2.1744778395438797,S_139,1.9892389181501653
642,93449,-38.02269745,145.1056671,5 Nirringa Avenue,5592000,house,2008,3,1,2,not available,SC_003,5.922099448215754,19862,0.5903954189375519,0,1,hospital_001,4.587068181596685,S_119,2.329724903526592
643,40429,-37.686927,145.078057,34 Worcester Crescent,12240000,house,2014,5,3,2,not available,SC_062,3.9782753549904037,19984,2.7223509953853235,0,1,hospital_041,1.4246435576108607,S_155,2.427475029374275
644,1266,-37.79787064,144.9020691,60 Donald Street,11100000,house,2009,3,1,0,not available,SC_011,2.1226094634315187,20025,0.3711445158180071,0,1,hospital_003,1.3000349035266012,S_201,0.47957558243912934
645,52791,-37.82178116,145.0081024,243 Burnley Street,9440000,house,2009,2,1,0,not available,SC_038,2.091673522464415,19906,0.6450818695055691,0,1,hospital_122,0.43976081112975457,S_076,1.7468512309413002
646,7570,-37.728433,144.822945,6 Ashleigh Court,2920000,house,2011,3,1,2,not available,SC_107,1.3747667768418994,20001,2.573178660332254,0,1,hospital_005,3.6407829274950467,S_222,1.6768258053134149
647,71950,-37.845306,145.26729,1/5 Pine Road,3150000,house,2012,3,1,1,not available,SC_032,4.957245527928992,19870,0.4049572123475639,0,1,hospital_002,1.1340353948794517,S_139,0.26240327736973884
648,88453,-37.953072,145.03749,13 Clonmult Avenue,13440000,house,2010,3,1,2,not available,SC_079,0.5395575766869233,19872,0.6446237258139945,0,1,hospital_082,1.8842986078499333,S_069,0.5394946600832915
649,95291,-37.90987396,145.052475,247 Tucker Road,4400000,house,2008,2,1,1,not available,SC_041,2.8487908578473027,19940,1.2459700304701744,0,1,hospital_159,1.867373056870148,S_107,1.4089831245230524
650,75671,-37.910204,145.094221,1201 North Road,4500000,house,2012,3,1,1,not available,SC_087,2.6668646232447095,19916,0.7208696727861896,0,1,hospital_166,1.5968902324140186,S_010,1.6319060436967934
651,61017,-37.795211,145.250141,1 Kismet Close,7480000,house,2013,3,1,1,not available,SC_032,2.707582268481501,19879,1.8653458234515312,0,1,hospital_164,1.4769059548858243,S_157,0.48796616786176106
652,83620,-37.850863,145.004343,19 Wrights Terrace,10540000,house,2011,2,1,0,not available,SC_066,1.0263703290196358,19947,0.7244909205382049,0,1,hospital_132,0.5392180603108035,S_115,0.324035277988998
653,22819,-37.748428,144.961177,43 Reynard Street,6300000,house,2016,2,1,2,not available,SC_030,2.0316183709803664,19966,0.6766407915025197,0,1,hospital_084,0.676824544806704,S_173,0.7870840505530593
654,10089,-37.782072,144.932126,147 Wellington Street,11186000,house,2011,2,1,0,not available,SC_011,1.4067636920343718,20040,0.6473191993662571,0,1,hospital_007,1.1006353783050418,S_086,0.6801459698678731
655,18128,-37.689054,144.933786,13 Congram Street,3480000,house,2014,3,1,2,not available,SC_059,4.302637318949077,20030,1.4162291058801313,0,1,hospital_104,4.429303956414764,S_153,1.6225364008018728
656,55457,-37.834822,145.073379,3 Allambee Avenue,12150000,house,2013,3,2,2,not available,SC_099,1.7833267978939058,19851,0.28857136713143305,0,1,hospital_168,2.041365793762451,S_160,0.21008906550173587
657,44690,-37.717507,145.105807,232 Elder Street,6594000,house,2011,4,2,2,not available,SC_017,5.376531339953447,19986,1.405015890718,0,1,hospital_075,1.3777818746090957,S_020,1.513288328760157
658,94571,-37.92937851,145.0411072,10 Mckittrick Road,13260000,house,2009,3,1,1,not available,SC_046,1.1525362021088927,19937,0.6736446856757368,0,1,hospital_110,0.5575689569655751,S_107,1.0997821555948457
659,68589,-37.854793,145.011127,557 Orrong Road,2560000,house,2016,4,2,2,not available,SC_038,1.6031535722175296,19946,0.5098467297324485,0,1,hospital_132,0.2108983572535531,S_115,0.9107984106931657
660,16654,-37.71061,144.940216,18  Neil Street (Hadfield),7798000,house,2016,2,1,3,not available,SC_030,2.5783770468027294,20033,1.8380442448650818,0,1,hospital_184,4.692292462602338,S_004,0.41991945040869333
661,91564,-37.991449,145.035608,33 Reid Street,12120000,house,2014,3,2,2,not available,SC_079,4.734835699411184,19865,2.804149850561466,0,1,hospital_055,1.9269180199058644,S_011,2.5979184480092172
662,73410,-37.858243,145.281311,28 Warbler Court,6288000,house,2013,5,2,2,not available,SC_049,4.6695783812409735,19869,0.3653156997031279,0,1,hospital_049,0.5000051554437841,S_024,0.47865236353651225
663,81628,-37.989407,145.245754,1/26 Almond Drive,2640000,house,2015,3,1,2,not available,SC_077,1.7707806388693832,19888,3.161491620412224,0,1,hospital_119,2.3980735500879815,S_195,1.680294611678141
664,61154,-37.821953,145.220089,108-110 New Street,5850000,house,2010,1,1,0,not available,SC_032,1.2797501862874923,19901,0.7267440529116918,0,1,hospital_105,2.3527748910596764,S_040,1.3489779917468623
665,55181,-37.837943,145.069496,19 Finsbury Way,19680000,house,2011,4,2,2,not available,SC_099,1.818502967813093,19851,0.25773477785940774,0,1,hospital_168,1.5605611335850904,S_160,0.3532828823631323
666,43209,-37.719043,145.072976,52 Wungan Street,9760000,house,2010,4,2,3,not available,SC_017,4.106301327474622,19983,0.8460026516933115,0,1,hospital_037,2.3683091050410927,S_155,2.770088497568132
667,27566,-37.575031,144.927503,7 Elmville Place,3120000,house,2016,4,2,1,not available,SC_005,0.6242589605452988,40221,3.2920153292112264,0,1,hospital_104,8.446064532615392,S_178,2.187970952256713
668,87473,-37.941877,145.006702,2 Gillies Street,27690000,house,2016,3,2,2,not available,SC_046,2.7903364560387707,19949,0.631957761087882,0,1,hospital_036,0.2693266730487038,S_088,0.6559117050731003
669,41834,-37.739516,145.087681,20 Robern Parade,16160000,house,2016,4,2,1,not available,SC_017,2.4726296123710996,19936,1.932806342113779,0,1,hospital_066,2.8747797512388744,S_100,2.7664082752182995
670,43099,-37.71972275,145.0847168,33 Yallambie Road,6825000,house,2009,3,1,2,not available,SC_017,4.257588329366491,19984,0.9790519811809735,0,1,hospital_075,2.471387908663632,S_020,2.150720148965208
671,63579,-37.78854752,145.2952576,15 FROME STREET,7500000,house,2009,4,2,2,not available,SC_022,1.5885842019283594,19878,1.5003801292576648,0,1,hospital_164,4.092304409937117,S_181,1.5037383684754664
672,29322,-37.762916,144.988714,120 Emmaline Street,6930000,house,2011,3,1,1,not available,SC_103,2.8465561058256883,20015,0.7458633144417807,0,1,hospital_144,1.652127204064536,S_105,1.8606714368654305
673,72792,-37.855886,145.273834,1/8 Joyce Street,5250000,house,2014,2,1,1,not available,SC_049,5.246590555505546,19869,1.0574725201039037,0,1,hospital_002,0.4988388861096882,S_024,1.1438676577305906
674,65926,-37.766793,145.313408,2 Barbara Court,5880000,house,2014,4,2,2,not available,SC_084,0.9632265855007105,19877,2.0007687538015198,0,1,hospital_113,3.6807365290880836,S_168,0.9749339555018657
675,76712,-37.925087,145.131967,25 Jaguar Drive,3960000,house,2009,3,1,0,not available,SC_073,5.183395170803211,19915,1.0049253073045814,0,1,hospital_076,1.0664732254939737,S_169,1.175814902095508
676,62274,-37.773977,145.24156,74 Little John Road,4680000,house,2010,4,2,2,not available,SC_032,4.459630257861792,19878,4.1835176267989596,0,1,hospital_164,3.958028361484227,S_157,2.8463276870860064
677,56113,-37.853774,145.096584,10 Highbury Road,14760000,house,2014,4,2,3,not available,SC_042,2.661218626035169,19849,1.434015516471291,0,1,hospital_089,0.4589395726338508,S_112,1.4317449420484387
678,31442,-37.755891,144.982974,72 Newman Street,6104000,house,2010,3,1,1,not available,SC_103,2.4667622837799894,20014,1.3759651600685379,0,1,hospital_144,0.9857816332289377,S_105,1.895606845455383
679,32288,-37.734745,145.028868,21 Laurel Street,3224000,house,2010,2,1,1,not available,SC_047,0.4424035602185608,20011,2.4034067631193796,0,1,hospital_090,2.015915744924663,S_225,1.0948710896191498
680,81538,-37.971963,145.21041,80 James Street,8261000,house,2016,5,3,2,not available,SC_112,1.732526625648973,19889,1.7930153506067612,0,1,hospital_048,0.3323684249742844,S_183,1.2482792333150365
681,78412,-37.926953,145.18757,84 Stadium Circuit,10320000,house,2010,4,2,2,not available,SC_073,2.3077573257662793,19913,3.908502537758965,0,1,hospital_161,2.590917990666279,S_067,1.0110898223954157
682,20513,-37.77297211,144.9571228,14 Goodman Street,4160000,house,2006,3,1,1,not available,SC_011,3.75479229911925,19969,0.2645428268138737,0,1,hospital_102,1.3463498289487403,S_074,0.43447560503136257
683,72677,-37.85776138,145.2801056,1 Lorikeet Court,3200000,house,2009,3,2,2,not available,SC_049,4.76989459656338,19869,0.48079357426042574,0,1,hospital_049,0.5848963262172626,S_024,0.5874960423830705
684,25638,-37.58286,144.922653,17 Hurlingham Way,6400000,house,2014,4,2,3,not available,SC_005,0.9428262006833475,40221,2.7885747203800366,0,1,hospital_104,7.553991488483675,S_178,1.5936115850876362
685,44206,-37.685519,145.12299,12 Toorak Court,10800000,house,2012,4,2,2,not available,SC_051,3.49525807778278,19985,2.4285017866975664,0,1,hospital_075,2.653380407065264,S_051,1.1375503525315485
686,86009,-37.908081,144.989227,11 Young Street,30380000,house,2014,4,2,2,not available,SC_015,4.448433997767627,19951,1.0010860068698042,0,1,hospital_198,0.3378858171814364,S_150,0.7106396941322943
687,52284,-37.823555,145.000188,13 Parker Street,13840000,house,2012,2,1,1,not available,SC_038,2.022601846872984,19907,0.41911038402053774,0,1,hospital_122,0.49779999963657934,S_076,1.6052852247725962
688,95027,-37.923154,145.032207,19 Park Crescent,11180000,house,2011,3,1,2,not available,SC_046,1.897670813462428,19938,0.36251063811606343,0,1,hospital_110,1.173301632945443,S_107,0.9579913479133164
689,56502,-37.848528,145.099018,28 Loudon Road,12545000,house,2011,3,1,2,not available,SC_042,3.2747435726657295,19849,1.6614433584922967,0,1,hospital_089,1.0785504446910041,S_112,2.04689186712997
690,20163,-37.798616,144.972988,38 Canning Street,6570000,house,2010,2,1,0,not available,SC_008,1.4986226617964329,19843,1.3845786485484892,0,1,hospital_188,0.6636696230691311,S_200,0.43924628369284097
691,59174,-37.827663,145.186592,1 Alwyn Street,5665000,house,2012,4,2,2,not available,SC_088,1.114481579527769,19900,1.1741392580509782,0,1,hospital_010,2.0262338373044817,S_202,1.0031154881773279
692,79970,-37.999438,145.165568,24 Tulip Way,8832000,house,2015,3,2,2,not available,SC_057,1.0110036953189396,19889,3.2827240597146345,0,1,hospital_096,0.8035237668633383,S_079,0.9313372251295335
693,9863,-37.887809,144.637182,7 Park View Court,4875000,house,2016,3,1,1,not available,SC_012,2.7859495810165087,19921,2.465723119103892,0,1,hospital_073,3.912413513674138,S_236,2.3890668597864404
694,57968,-37.82173,145.143803,3 Myrtle Grove,18600000,house,2013,4,2,2,not available,SC_037,1.9034544643896651,19897,0.2923849431189711,0,1,hospital_060,1.6516525807220452,S_018,1.1220071569745982
695,44178,-37.6818924,145.1231842,12 Carmel Close,8180000,house,2009,5,3,3,not available,SC_051,3.3473428259992826,19985,2.7860908391288213,0,1,hospital_075,3.0029994420418014,S_051,1.1678404607054693
696,79904,-37.985644,145.171418,21 Burraneer Drive,5808000,house,2015,3,1,2,not available,SC_057,0.8060328198941793,19889,1.9524884781462768,0,1,hospital_096,0.8897093200006674,S_079,0.8318726109525576
697,16775,-37.705153,144.934086,20 Justin Avenue,9384000,house,2015,3,2,2,not available,SC_030,3.346354803881365,20032,1.486991726167827,0,1,hospital_184,4.860483938814915,S_004,0.4597060115930811
698,34606,-37.709906,145.023011,3 New Street,5973000,house,2016,3,1,3,not available,SC_047,3.2528437984964316,20009,1.2092035375141086,0,1,hospital_025,1.941856354276677,S_225,1.7444710443010967
699,36174,-37.669628,145.030852,14 Valerie Street,6390000,house,2015,4,1,2,not available,SC_062,5.214010358719908,20006,1.2748874027437578,0,1,hospital_053,2.374610959614036,S_229,0.9999655350559881
700,75681,-37.89935,145.078029,126 Kangaroo Road,10110000,house,2010,2,1,1,not available,SC_087,1.2565036638691764,19918,0.4986785768389016,0,1,hospital_166,2.454692416481511,S_167,1.256266166632399
